Header:
MFRSR SPECTRAL RESPONSE TEST:

Instrument Data:
Serial_number	Vis469
Instrument_rev	Yes_Mk1
Owner	DOE-ARM

Test_Conditions_Data:
Testing_agency	DOE-ARM_SRMS
Test_System_rev	D
Test_date	5/25/2016
Test_day	146	[Day_of_year]
Test_conductor	Craig Webb
Source_Type	175 watt Xenon_ARC
Monochromator_slit	85	microns
Wavelength_registration_line	361.1652	[nm]
Wavelength_registration_position	431533	[steps]

Comment:	From Japan/Mike Reynolds

Channel	Wavelength	Signal	
940	940.5	0.01216706	5.350608E-05
940	940.75	0.01177219	4.780949E-05
940	941	0.01141825	4.779662E-05
940	941.25	0.01097216	4.590082E-05
940	941.5	0.01062175	4.04841E-05
940	941.75	0.0102663	4.653315E-05
940	942	0.009805138	5.418808E-05
940	942.25	0.009431872	5.839283E-05
940	942.5	0.009068791	4.360018E-05
940	942.75	0.008649074	4.272466E-05
940	943	0.008425613	4.370195E-05
940	943.25	0.00824715	3.883255E-05
940	943.5	0.007956632	5.283873E-05
940	943.75	0.007747232	5.094871E-05
940	944	0.007463403	3.413697E-05
940	944.25	0.007277718	4.874107E-05
940	944.5	0.006973935	3.129363E-05
940	944.75	0.006574439	4.001061E-05
940	945	0.006088643	3.05651E-05
940	945.25	0.005377045	3.17216E-05
940	945.5	0.004609525	2.939945E-05
940	945.75	0.003833623	2.577235E-05
940	946	0.00304141	3.34519E-05
940	946.25	0.002259263	3.249283E-05
940	946.5	0.001623959	3.328189E-05
940	946.75	0.001137216	2.293006E-05
940	947	0.0007267362	3.429662E-05
940	947.25	0.0004030594	2.662125E-05
940	947.5	0.0001456992	4.004072E-05
940	947.75	-8.54304E-05	2.733864E-05
940	948	-0.000261079	2.480644E-05
940	948.25	-0.000448096	3.147108E-05
940	948.5	-0.0004916158	2.452503E-05
940	948.75	-0.0005719056	2.38234E-05
940	949	-0.000710873	3.77863E-05
940	949.25	-0.000752498	3.431751E-05
940	949.5	-0.0007169124	2.338943E-05
940	949.75	-0.0007855673	3.175422E-05
940	950	-0.0008421429	2.549872E-05
940	950.25	-0.0008908733	2.150837E-05
940	950.5	-0.0008873797	3.135508E-05
940	950.75	-0.0008471757	3.23433E-05
940	951	-0.0008991033	3.016046E-05
940	951.25	-0.0009139357	1.562444E-05
940	951.5	-0.0009985477	3.405357E-05
940	951.75	-0.0009481002	3.307383E-05
940	952	-0.000941972	2.838526E-05
940	952.25	-0.001003314	3.028329E-05
940	952.5	-0.00107034	2.780289E-05
940	952.75	-0.001070903	2.523239E-05
940	953	-0.001085024	2.347453E-05
940	953.25	-0.001048847	2.99732E-05
940	953.5	-0.001048136	2.422132E-05
940	953.75	-0.001034784	3.05614E-05
940	954	-0.001071051	3.905515E-05
940	954.25	-0.001062317	2.146594E-05
940	954.5	-0.001028774	2.9455E-05
940	954.75	-0.001095416	3.814896E-05
940	955	-0.001094705	3.154368E-05
940	955.25	-0.001062258	2.768127E-05
940	955.5	-0.001124251	2.657159E-05
940	955.75	-0.001108442	2.611192E-05
940	956	-0.001090708	2.102149E-05
940	956.25	-0.00111836	3.040403E-05
940	956.5	-0.001039254	2.442641E-05
940	956.75	-0.001087777	3.249259E-05
940	957	-0.001106606	2.72518E-05
940	957.25	-0.001091537	2.128559E-05
940	957.5	-0.001063945	2.334768E-05
940	957.75	-0.00110853	3.052656E-05
940	958	-0.001113948	2.715154E-05
940	958.25	-0.001105244	2.680039E-05
940	958.5	-0.001109004	2.292355E-05
940	958.75	-0.001122386	2.905321E-05
940	959	-0.001031971	3.147547E-05
940	959.25	-0.001072027	2.307331E-05
940	959.5	-0.001092543	2.766913E-05
940	959.75	-0.001067705	3.161362E-05
940	960	-0.001147017	3.242269E-05
940	960.25	-0.001106488	3.234927E-05
940	960.5	-0.001099234	3.079971E-05
940	960.75	-0.001084876	3.075259E-05
940	961	-0.001053761	3.232843E-05
940	961.25	-0.001105926	2.842147E-05
940	961.5	-0.001070399	2.79629E-05
940	961.75	-0.001064182	2.231644E-05
940	962	-0.001107554	2.559914E-05
940	962.25	-0.001089939	3.098301E-05
940	962.5	-0.001132837	2.650624E-05
940	962.75	-0.001052755	2.886676E-05
940	963	-0.001110929	2.448165E-05
940	963.25	-0.001120669	3.313842E-05
940	963.5	-0.001098495	3.151952E-05
940	963.75	-0.001116909	2.50045E-05
940	964	-0.001094557	2.767815E-05
940	964.25	-0.00102386	2.875897E-05
940	964.5	-0.001168955	3.066649E-05
940	964.75	-0.001098702	2.962175E-05
940	965	-0.001079489	2.423265E-05
940	965.25	-0.001100863	2.906031E-05
940	965.5	-0.001088696	3.074873E-05
940	965.75	-0.001086298	3.328999E-05
940	966	-0.001024659	3.062302E-05
940	966.25	-0.001104209	2.707355E-05
940	966.5	-0.001096245	1.990994E-05
940	966.75	-0.001063946	2.719318E-05
940	967	-0.001104239	3.682668E-05
940	967.25	-0.001042156	2.661132E-05
940	967.5	-0.001074071	3.160396E-05
940	967.75	-0.001025577	2.35472E-05
940	968	-0.001036058	3.280902E-05
940	968.25	-0.001062939	3.20678E-05
940	968.5	-0.001054294	2.639672E-05
940	968.75	-0.00109737	2.741683E-05
940	969	-0.001074722	2.887278E-05
940	969.25	-0.00107262	2.434568E-05
940	969.5	-0.001087008	2.414899E-05
940	969.75	-0.001118804	2.056053E-05
